X,Y,OBJECTID,TREEID,MANAGEMENTUNIT,COMMONNAME,BOTANICALNAME,REMOVE,TYPE,DBH_IN,HEIGHT,CANOPY,CAMPUSZONE,COMMENTS,AVERAGE,STATUS,HISTORIC,TREESTATUS,DATEREMOVED,PRUNE,PHOTO
-79.043342402095533,35.902012989874272,7266, , ,crape myrtle,Lagerstroemia indica,,D,5,12,4,HR, , ,Completed,No,1,, ,
-79.043320218408894,35.902065132208271,7267, , ,crape myrtle,Lagerstroemia indica,,D,5,12,4,HR, , ,Completed,No,1,, ,
-79.043295167033335,35.902119683231874,7268, , ,crape myrtle,Lagerstroemia indica,,D,6,12,4,HR, , ,Completed,No,1,, ,
-79.043272555653388,35.902171477935305,7269, , ,crape myrtle,Lagerstroemia indica,,D,5,12,4,HR, , ,Completed,No,1,, ,
-79.042949579444567,35.902245770801443,7270, , ,crape myrtle,Lagerstroemia indica,,D,5,12,4,HR, , ,Completed,No,1,, ,
-79.042893761187969,35.902228213728115,7271, , ,crape myrtle,Lagerstroemia indica,,D,4,12,4,HR, , ,Completed,No,1,, ,
-79.042839743075575,35.902210656348743,7272, , ,crape myrtle,Lagerstroemia indica,,D,4,12,4,HR, , ,Completed,No,1,, ,
-79.043190467843885,35.902671345221229,7273, , ,flowering dogwood,Cornus florida,,D,8,25,10,HR, , ,Completed,No,1,, ,
-79.043243763209844,35.902570953270242,7274, , ,flowering dogwood,Cornus florida,,D,13,30,20,HR, , ,Completed,No,1,, ,
-79.043437113720714,35.902497639455376,7275, , ,flowering dogwood,Cornus florida,,D,11,20,12,HR, , ,Completed,No,1,, ,
-79.043420095177808,35.902772375934731,7276, , ,crape myrtle,Lagerstroemia indica,,D,5,12,4,HR, , ,Completed,No,1,, ,
-79.043455959712915,35.902816103266403,7277, , ,crape myrtle,Lagerstroemia indica,,D,6,12,4,HR, , ,Completed,No,1,, ,
-79.043420142209285,35.902859855766046,7278, , ,crape myrtle,Lagerstroemia indica,,D,5,12,4,HR, , ,Completed,No,1,, ,
-79.04337175371839,35.90285404103377,7279, , ,crape myrtle,Lagerstroemia indica,,D,4,12,4,HR, , ,Completed,No,1,, ,
-79.043373519801037,35.902805926612857,7280, , ,crape myrtle,Lagerstroemia indica,,D,6,12,4,HR, , ,Completed,No,1,, ,
-79.044745883355347,35.906172506635691,7281, , ,southern magnolia,Magnolia grandiflora,,E,17.39999962,25,13,HR, , ,Completed,No,1,, ,
-79.044066912538767,35.905842835643263,7282, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,2.20000005,5,2,HR, , ,Completed,No,1,, ,
-79.043942880350926,35.905641344324586,7283, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.042753569855179,35.906601532960849,7284, , ,loblolly pine,Pinus taeda,,E,17.89999962,70,18,NZ, , ,Completed,No,1,, ,
-79.044050191055064,35.905800572184596,7287, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.044033571428898,35.90577148390512,7288, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.044018680942585,35.905735709282439,7289, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043998684579108,35.905705357369335,7290, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043962522459537,35.905660158388152,7291, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043923101106756,35.905612752977618,7292, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043897088650425,35.90558938711937,7293, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043865141961007,35.90555829857766,7294, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.04382991487752,35.905539389879976,7295, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.04379898318399,35.905518844859159,7296, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043754992736552,35.905497265068377,7297, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.042433140158693,35.904860916663381,7298, , ,loblolly pine,Pinus taeda,,E,17.89999962,60,10,HR, , ,Completed,No,1,, ,
-79.04249294777992,35.905465030469024,7299, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.042668084417528,35.904975301774257,7301, , ,willow oak,Quercus phellos,,D,5.5,20,9,HR, , ,Completed,No,1,, ,
-79.042651999432977,35.90539177106055,7305, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.042689554346126,35.905377608313749,7306, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.042717288238848,35.905364820738896,7307, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.042743336451721,35.905352814035794,7308, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.042765813977454,35.905342207751367,7309, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.04282356678209,35.905317331168852,7310, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043633119133318,35.905413509908421,7311, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043609363121732,35.905387155301241,7312, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043593575904339,35.905359935622826,7313, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.04357785605778,35.905334195967775,7314, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043548741512723,35.90530636286033,7315, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043514271222591,35.905280656963797,7316, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043485258052854,35.905255594370537,7317, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043450891873263,35.905237743688886,7318, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043416528427983,35.905224950976212,7319, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043377868871772,35.905216410045497,7320, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043339277025808,35.905209994386361,7321, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043268874804525,35.905204343211352,7322, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043232038697113,35.905203683934396,7323, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043061934978809,35.905224539684191,7324, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043094301391747,35.905215220364482,7325, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043129250286825,35.905213163936516,7326, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043160693895544,35.905210301374638,7327, , ,yoshino cryptomeria,"Cryptomeria japonica, yoshino",,E,5,13,4,HR, , ,Completed,No,1,, ,
-79.043908286119887,35.90280370496842,7330, , ,crape myrtle,Lagerstroemia indica,,D,2.0999999,7,3,HR, , ,Completed,No,1,, ,
-79.044179277256717,35.903260350396963,7331, , ,japanese cryptomeria,Cryptomeria japonica,,E,5.5,10,4,HR, , ,Completed,No,1,, ,
-79.044176123279897,35.903304306483307,7332, , ,japanese cryptomeria,Cryptomeria japonica,,E,5.9000001,10,4,HR, , ,Completed,No,1,, ,
-79.044176150858505,35.903354725254999,7333, , ,japanese cryptomeria,Cryptomeria japonica,,E,5.5,10,4,HR, , ,Completed,No,1,, ,
-79.04417778958836,35.903445220152001,7334, , ,crape myrtle,Lagerstroemia indica,,D,7.9000001,11,6,HR, , ,Completed,No,1,, ,
-79.044212741083555,35.903433572442808,7335, , ,crape myrtle,Lagerstroemia indica,,D,4.5,10,5,HR, , ,Completed,No,1,, ,
-79.043289107670887,35.904493749210552,7336, , ,willow oak,Quercus phellos,,D,24.29999924,60,20,HR, , ,Completed,No,1,, ,
-79.043519587529971,35.90425805650618,7337, , ,willow oak,Quercus phellos,,D,3,12,4,HR, , ,Completed,No,1,, ,
-79.043266324791887,35.903957210726048,7338, , ,willow oak,Quercus phellos,,D,2.20000005,12,3,HR, , ,Completed,No,1,, ,
-79.043492771764392,35.903766088003294,7339, , ,willow oak,Quercus phellos,,D,3,13,4,HR, , ,Completed,No,1,, ,
-79.044103902377046,35.903906807488902,7340, , ,willow oak,Quercus phellos,,D,3,13,5,HR, , ,Completed,No,1,, ,
-79.044158589587994,35.903819091987138,7341, , ,crape myrtle,Lagerstroemia indica,,D,3.5,8,3,HR, , ,Completed,No,1,, ,
-79.044145721157662,35.903774386386182,7342, , ,crape myrtle,Lagerstroemia indica,,D,3,8,3,HR, , ,Completed,No,1,, ,
-79.044016929834271,35.90378614778669,7343, , ,crape myrtle,Lagerstroemia indica,,D,2.9000001,8,3,HR, , ,Completed,No,1,, ,
-79.04405573614639,35.903785161145919,7344, , ,crape myrtle,Lagerstroemia indica,,D,4.0999999,8,3,HR, , ,Completed,No,1,, ,
-79.044096690094776,35.903779397749013,7345, , ,crape myrtle,Lagerstroemia indica,,D,3.29999995,8,3,HR, , ,Completed,No,1,, ,
-79.043234884043017,35.911948438578904,7346, , ,sweetgum,Liquidambar styraciflua,,D,5,25,9,NC, , ,Completed,No,1,, ,
-79.043490617329738,35.912225827686484,7347, , ,sweetgum,Liquidambar styraciflua,,D,10.80000019,45,8,NC, , ,Completed,No,1,, ,
-79.043491706831972,35.912255127216056,7348, , ,sweetgum,Liquidambar styraciflua,,D,8.89999962,45,7,NC, , ,Completed,No,1,, ,
-79.043686035522498,35.912332706940383,7349, , ,sweetgum,Liquidambar styraciflua,,D,8.30000019,40,7,NC, , ,Completed,No,1,, ,
-79.04379608842649,35.912390328801088,7350, , ,loblolly pine,Pinus taeda,,E,12.5,60,12,NC, , ,Completed,No,1,, ,
-79.043735192551267,35.912367874620159,7351, , ,loblolly pine,Pinus taeda,,E,11.5,65,8,NC, , ,Completed,No,1,, ,
-79.042884681737874,35.911749434228156,7352, , ,loblolly pine,Pinus taeda,,E,22.79999924,75,18,NC, , ,Completed,No,1,, ,
-79.04304416125072,35.911694035807329,7353, , ,sweetgum,Liquidambar styraciflua,,D,5.5,35,8,NC, , ,Completed,No,1,, ,
-79.043379036602232,35.911790359694123,7354, , ,spartan juniper,Juniperus chinensis 'Spartan',,E,3,13,3,NC, , ,Completed,No,1,, ,
-79.04337511363542,35.911727084802557,7355, , ,spartan juniper,Juniperus chinensis 'Spartan',,E,3,13,3,NC, , ,Completed,No,1,, ,
-79.043373139193633,35.911671718972663,7356, , ,spartan juniper,Juniperus chinensis 'Spartan',,E,3,13,3,NC, , ,Completed,No,1,, ,
-79.04337310775658,35.911613188407948,7357, , ,spartan juniper,Juniperus chinensis 'Spartan',,E,3,13,3,NC, , ,Completed,No,1,, ,
-79.043425592090031,35.911578367728957,7358, , ,spartan juniper,Juniperus chinensis 'Spartan',,E,3,13,3,NC, , ,Completed,No,1,, ,
-79.043491708007494,35.911579926203295,7359, , ,spartan juniper,Juniperus chinensis 'Spartan',,E,3,13,3,NC, , ,Completed,No,1,, ,
-79.043555876667142,35.911576739623897,7360, , ,spartan juniper,Juniperus chinensis 'Spartan',,E,3,13,3,NC, , ,Completed,No,1,, ,
-79.04362588240916,35.911579878306874,7361, , ,spartan juniper,Juniperus chinensis 'Spartan',,E,3,13,3,NC, , ,Completed,No,1,, ,
-79.041840365045545,35.909433281093982,7362, , ,loblolly pine,Pinus taeda,,E,13.5,65,9,QH,dead, ,Completed,No,1,, ,
-79.041865291746134,35.909418783620666,7363, , ,sweetgum,Liquidambar styraciflua,,D,9.19999981,45,11,QH, , ,Completed,No,1,, ,
-79.048802255640183,35.905564045538654,7364, , ,loblolly pine,Pinus taeda,,E,5.9000001,40,5,HA, , ,Completed,No,1,, ,
-79.048598980412393,35.905639903176663,7365, , ,loblolly pine,Pinus taeda,,E,22.5,75,20,HA, , ,Completed,No,1,, ,
-79.049255293831393,35.906056988648679,7366, , ,sweetgum,Liquidambar styraciflua,,D,8,50,8,HA, , ,Completed,No,1,, ,
-79.0493243345758,35.906081294894896,7367, , ,loblolly pine,Pinus taeda,,E,15,65,12,HA, , ,Completed,No,1,, ,
-79.049318516346972,35.906137780699758,7368, , ,loblolly pine,Pinus taeda,,E,16.70000076,65,13,HA, , ,Completed,No,1,, ,
-79.049382080433986,35.906277223531511,7369, , ,sweetgum,Liquidambar styraciflua,,D,7.4000001,35,8,HA, , ,Completed,No,1,, ,
-79.049448737013918,35.906272892472558,7370, , ,loblolly pine,Pinus taeda,,E,17.79999924,65,16,HA, , ,Completed,No,1,, ,
-79.049477606956899,35.906772398594001,7371, , ,loblolly pine,Pinus taeda,,E,13,50,10,P, , ,Completed,No,1,, ,
-79.049400773969666,35.906749721223136,7372, , ,loblolly pine,Pinus taeda,,E,13.19999981,50,15,P, , ,Completed,No,1,, ,
-79.048414157788443,35.90579179408482,7373, , ,loblolly pine,Pinus taeda,,E,17.79999924,65,15,NZ, , ,Completed,No,1,, ,
-79.04852179097854,35.905720996239317,7374, , ,loblolly pine,Pinus taeda,,E,15.30000019,60,14,NZ, , ,Completed,No,1,, ,
-79.055474572343243,35.90344622780146,7375, , ,red maple,Acer rubrum,,D,2.4000001,15,4,HA, , ,Completed,No,1,, ,
-79.0554947545413,35.903477383733822,7376, , ,white dogwood,Cornus florida,,D,2,8,5,HA, , ,Completed,No,1,, ,
-79.055460471839368,35.903464277188746,7377, , ,willow oak,Quercus phellos,,D,2,10,3,HA, , ,Completed,No,1,, ,
-79.054786256586411,35.903186586097917,7378, , ,live oak,Quercus virginiana,,E,2.5,12,5,HA, , ,Completed,No,1,, ,
-79.054725645626519,35.903296312891463,7379, , ,live oak,Quercus virginiana,,E,2.0999999,10,4,HA, , ,Completed,No,1,, ,
-79.054576512275389,35.903349823982282,7380, , ,white oak,Quercus alba,,D,2,11,4,HA, , ,Completed,No,1,, ,
-79.054510072289034,35.903329129102183,7381, , ,white oak,Quercus alba,,D,2,11,4,HA, , ,Completed,No,1,, ,
-79.049384192025769,35.90650228932347,7382, , ,loblolly pine,Pinus taeda,,E,17.5,65,16,P, , ,Completed,No,1,, ,
-79.049396820564425,35.906740099515936,7383, , ,loblolly pine,Pinus taeda,,E,8,50,10,P, , ,Completed,No,1,, ,
-79.049377562979927,35.906705149810691,7384, , ,loblolly pine,Pinus taeda,,E,12,65,13,P, , ,Completed,No,1,, ,
-79.049416273799338,35.906680126619428,7385, , ,loblolly pine,Pinus taeda,,E,11.19999981,65,11,P, , ,Completed,No,1,, ,
-79.04944764663739,35.906635231042699,7386, , ,loblolly pine,Pinus taeda,,E,12.30000019,50,13,P, , ,Completed,No,1,, ,
-79.049438909660424,35.906640923400964,7387, , ,loblolly pine,Pinus taeda,,E,5.5,40,5,P, , ,Completed,No,1,, ,
-79.049430171379456,35.906645193378885,7388, , ,loblolly pine,Pinus taeda,,E,5.5,40,5,P, , ,Completed,No,1,, ,
-79.049426643773458,35.906593995446691,7389, , ,loblolly pine,Pinus taeda,,E,10.39999962,25,8,P, , ,Completed,No,1,, ,
-79.041713171633063,35.909550867630664,7390, , ,sweetgum,Liquidambar styraciflua,,D,11.39999962,65,8,QH, , ,Completed,No,1,, ,
-79.041832715913529,35.909564719248728,7391, , ,sweetgum,Liquidambar styraciflua,,D,6,25,7,QH, , ,Completed,No,1,, ,
-79.048464066439081,35.905081088772327,7392, , ,nelle stevens holly,"Ilex x ""Nellie Stevens""",,E,2,7,4,NZ, , ,Completed,No,1,, ,
-79.048712551955958,35.905169289619657,7393, , ,nelle stevens holly,"Ilex x ""Nellie Stevens""",,E,2,7,4,NZ, , ,Completed,No,1,, ,
-79.048649365550474,35.905150482082625,7394, , ,nelle stevens holly,"Ilex x ""Nellie Stevens""",,E,2,7,4,NZ, , ,Completed,No,1,, ,
-79.048585453971114,35.905130332945852,7395, , ,nelle stevens holly,"Ilex x ""Nellie Stevens""",,E,2,7,4,NZ, , ,Completed,No,1,, ,
-79.048523332976245,35.90510853985284,7396, , ,nelle stevens holly,"Ilex x ""Nellie Stevens""",,E,2,7,4,NZ, , ,Completed,No,1,, ,
-79.045131964050881,35.906399453367186,7397, , ,loblolly pine,Pinus taeda,,E,18,75,16,BR, , ,Completed,No,1,, ,
-79.045150129836316,35.906411533890832,7398, , ,sweetgum,Liquidambar styraciflua,,D,8.19999981,40,5,BR, , ,Completed,No,1,, ,
-79.045163356722554,35.906447791431482,7399, , ,loblolly pine,Pinus taeda,,E,22,75,22,BR, , ,Completed,No,1,, ,
-79.045346623202505,35.906490700795267,7400, , ,loblolly pine,Pinus taeda,,E,16,65,10,BR, , ,Completed,No,1,, ,
-79.045321885500798,35.906535030583726,7401, , ,loblolly pine,Pinus taeda,,E,12,65,10,BR, , ,Completed,No,1,, ,
-79.045301275464865,35.906580030113155,7402, , ,loblolly pine,Pinus taeda,,E,20,75,14,BR, , ,Completed,No,1,, ,
-79.045230287921953,35.906577370628654,7403, , ,loblolly pine,Pinus taeda,,E,20,75,20,BR, , ,Completed,No,1,, ,
-79.045208788367844,35.906508211529903,7404, , ,loblolly pine,Pinus taeda,,E,20,75,12,BR, , ,Completed,No,1,, ,
-79.046069607378129,35.907573294403242,7405, , ,loblolly pine,Pinus taeda,,E,22,75,17,BR, , ,Completed,No,1,, ,
-79.046427214460309,35.907219119542134,7406, , ,loblolly pine,Pinus taeda,,E,22,65,14,NZ, , ,Completed,No,1,, ,
-79.046001822212361,35.906761027776909,7408, , ,loblolly pine,Pinus taeda,,E,24,70,24,BR, , ,Completed,No,1,, ,
-79.045372493618913,35.906731578749529,7409, , ,loblolly pine,Pinus taeda,,E,22,75,16,BR, , ,Completed,No,1,, ,
-79.045408494528871,35.906669995105858,7410, , ,loblolly pine,Pinus taeda,,E,22,70,13,BR, , ,Completed,No,1,, ,
-79.045040473169223,35.906409809893162,7411, , ,loblolly pine,Pinus taeda,,E,20,70,16,BR, , ,Completed,No,1,, ,
-79.044971624602269,35.90639504147746,7412, , ,loblolly pine,Pinus taeda,,E,22,70,18,BR, , ,Completed,No,1,, ,
-79.045019719835452,35.906461596065498,7413, , ,loblolly pine,Pinus taeda,,E,12,65,8,BR, , ,Completed,No,1,, ,
-79.044913198146986,35.90643521772769,7414, , ,loblolly pine,Pinus taeda,,E,18,70,12,BR, , ,Completed,No,1,, ,
-79.044815948982219,35.906509222538176,7415, , ,loblolly pine,Pinus taeda,,E,24,75,16,BR, , ,Completed,No,1,, ,
-79.044731110178901,35.906520128110117,7416, , ,loblolly pine,Pinus taeda,,E,21.89999962,75,16,BR, , ,Completed,No,1,, ,
-79.045226023371939,35.906797720533241,7417, , ,loblolly pine,Pinus taeda,,E,18,75,14,BR, , ,Completed,No,1,, ,
-79.045126019739754,35.906563560279864,7418, , ,loblolly pine,Pinus taeda,,E,20,75,17,BR, , ,Completed,No,1,, ,
-79.045090847447057,35.906701383117415,7419, , ,loblolly pine,Pinus taeda,,E,18,75,10,BR, , ,Completed,No,1,, ,
-79.045023281372494,35.906692645572527,7420, , ,loblolly pine,Pinus taeda,,E,30,90,25,BR, , ,Completed,No,1,, ,
-79.044984656800452,35.906795809986988,7421, , ,loblolly pine,Pinus taeda,,E,18,75,17,BR, , ,Completed,No,1,, ,
-79.04496019362692,35.906823699764679,7422, , ,loblolly pine,Pinus taeda,,E,12,70,10,BR, , ,Completed,No,1,, ,
-79.044838269059838,35.906577718916346,7423, , ,loblolly pine,Pinus taeda,,E,18,75,10,BR, , ,Completed,No,1,, ,
-79.044770541023496,35.906613407378352,7424, , ,loblolly pine,Pinus taeda,,E,16,70,14,BR, , ,Completed,No,1,, ,
-79.044876420425851,35.906741343320327,7425, , ,loblolly pine,Pinus taeda,,E,20,75,12,BR, , ,Completed,No,1,, ,
-79.046418826535316,35.907470861118867,7426, , ,loblolly pine,Pinus taeda,,E,12,75,11,BR, , ,Completed,No,1,, ,
-79.046437736779112,35.907517791754181,7427, , ,loblolly pine,Pinus taeda,,E,20,75,22,BR, , ,Completed,No,1,, ,
-79.046384140746255,35.907526939282398,7428, , ,loblolly pine,Pinus taeda,,E,12,75,8,BR, , ,Completed,No,1,, ,
-79.046341932161695,35.907507331050404,7429, , ,loblolly pine,Pinus taeda,,E,18,75,14,BR, , ,Completed,No,1,, ,
-79.046261234096619,35.907460053917482,7430, , ,loblolly pine,Pinus taeda,,E,14,75,8,BR, , ,Completed,No,1,, ,
-79.046270047916011,35.907467984958352,7431, , ,loblolly pine,Pinus taeda,,E,12,75,8,BR, , ,Completed,No,1,, ,
-79.04627077432167,35.907499367761936,7432, , ,loblolly pine,Pinus taeda,,E,18,75,13,BR, , ,Completed,No,1,, ,
-79.046629666479816,35.907452814786303,7433, , ,loblolly pine,Pinus taeda,,E,18,65,16,NZ, , ,Completed,No,1,, ,
-79.046639658795627,35.907487291283019,7434, , ,loblolly pine,Pinus taeda,,E,14,65,9,NZ, , ,Completed,No,1,, ,
-79.046688279123387,35.907496399479442,7435, , ,loblolly pine,Pinus taeda,,E,14,65,13,NZ, , ,Completed,No,1,, ,
-79.046731950815129,35.907570413322333,7436, , ,loblolly pine,Pinus taeda,,E,22,70,17,NZ, , ,Completed,No,1,, ,
-79.046491920373498,35.907532970365445,7437, , ,loblolly pine,Pinus taeda,,E,16,75,12,BR, , ,Completed,No,1,, ,
-79.046445243553805,35.907565547452457,7438, , ,loblolly pine,Pinus taeda,,E,14,75,13,BR, , ,Completed,No,1,, ,
-79.046390863569201,35.907581719270922,7439, , ,loblolly pine,Pinus taeda,,E,14,80,7,BR, , ,Completed,No,1,, ,
-79.046277221841791,35.907587522974602,7440, , ,loblolly pine,Pinus taeda,,E,12,75,10,BR, , ,Completed,No,1,, ,
-79.046271672536605,35.907606560001668,7441, , ,loblolly pine,Pinus taeda,,E,10,75,8,BR, , ,Completed,No,1,, ,
-79.044893790392777,35.906958457897368,7442, , ,loblolly pine,Pinus taeda,,E,16,75,13,BR, , ,Completed,No,1,, ,
-79.045009880336821,35.907005397626271,7443, , ,loblolly pine,Pinus taeda,,E,20,80,15,BR, , ,Completed,No,1,, ,
-79.045182330675516,35.907267775834811,7444, , ,pecan,Carya illinoinensis,,D,6,17,6,BR, , ,Completed,No,1,, ,
-79.044946645055958,35.907105603962435,7445, , ,sweetgum,Liquidambar styraciflua,,D,8,40,8,BR, , ,Completed,No,1,, ,
-79.045131151252818,35.907140016177102,7446, , ,loblolly pine,Pinus taeda,,E,22,75,20,BR, , ,Completed,No,1,, ,
-79.045744612464219,35.90768848948445,7447, , ,loblolly pine,Pinus taeda,,E,19,75,17,BR, , ,Completed,No,1,, ,
-79.046110145884057,35.907611988566913,7448, , ,loblolly pine,Pinus taeda,,E,18,75,18,BR, , ,Completed,No,1,, ,
-79.046080788614631,35.907632906002483,7449, , ,loblolly pine,Pinus taeda,,E,12,75,16,BR, , ,Completed,No,1,, ,
-79.0461083264005,35.907640362301997,7450, , ,loblolly pine,Pinus taeda,,E,9,75,14,BR, , ,Completed,No,1,, ,
-79.046165440880131,35.907743087860752,7451, , ,loblolly pine,Pinus taeda,,E,14,75,13,BR, , ,Completed,No,1,, ,
-79.046246024837345,35.907683545962932,7452, , ,loblolly pine,Pinus taeda,,E,22,70,15,BR, , ,Completed,No,1,, ,
-79.04626627600166,35.907727035677098,7453, , ,loblolly pine,Pinus taeda,,E,12,65,10,BR, , ,Completed,No,1,, ,
-79.04616397174091,35.907807385252383,7454, , ,loblolly pine,Pinus taeda,,E,8,75,12,BR, , ,Completed,No,1,, ,
-79.046299171432921,35.907883171299758,7455, , ,loblolly pine,Pinus taeda,,E,18,70,14,BR, , ,Completed,No,1,, ,
-79.046252382441921,35.907776985635664,7456, , ,loblolly pine,Pinus taeda,,E,16,75,12,BR, , ,Completed,No,1,, ,
-79.046254028857149,35.907817816626228,7457, , ,loblolly pine,Pinus taeda,,E,12,75,12,BR, , ,Completed,No,1,, ,
-79.046392366170124,35.90762188923599,7458, , ,loblolly pine,Pinus taeda,,E,18,75,18,BR, , ,Completed,No,1,, ,
-79.046407936564165,35.907665021683783,7459, , ,loblolly pine,Pinus taeda,,E,22,75,20,BR, , ,Completed,No,1,, ,
-79.046500456109143,35.90768694947986,7460, , ,loblolly pine,Pinus taeda,,E,12,70,15,BR, , ,Completed,No,1,, ,
-79.046551214277585,35.907692922053954,7461, , ,loblolly pine,Pinus taeda,,E,16,65,12,BR, , ,Completed,No,1,, ,
-79.046552725123178,35.907609286252111,7462, , ,loblolly pine,Pinus taeda,,E,12,70,12,BR, , ,Completed,No,1,, ,
-79.046578135102067,35.907616792486969,7463, , ,loblolly pine,Pinus taeda,,E,14,70,12,BR, , ,Completed,No,1,, ,
-79.046474899692228,35.907636811276369,7464, , ,loblolly pine,Pinus taeda,,E,16,75,17,BR, , ,Completed,No,1,, ,
-79.046609888031185,35.907685639716433,7465, , ,loblolly pine,Pinus taeda,,E,12,65,12,BR, , ,Completed,No,1,, ,
-79.046603105748687,35.907673402808634,7466, , ,loblolly pine,Pinus taeda,,E,10,65,12,BR, , ,Completed,No,1,, ,
-79.046419640267118,35.90772400080445,7467, , ,loblolly pine,Pinus taeda,,E,20,75,16,BR, , ,Completed,No,1,, ,
-79.046415557597129,35.907785991035588,7468, , ,loblolly pine,Pinus taeda,,E,18,70,13,BR, , ,Completed,No,1,, ,
-79.046432063564993,35.907840713494032,7469, , ,pin oak,Quercus palustris,,D,14,60,13,BR, , ,Completed,No,1,, ,
-79.0464018901272,35.907893778150012,7470, , ,loblolly pine,Pinus taeda,,E,8,65,12,BR, , ,Completed,No,1,, ,
-79.046607421165518,35.907937817846765,7471, , ,sweetgum,Liquidambar styraciflua,,D,12,60,14,BR, , ,Completed,No,1,, ,
-79.046651730979008,35.907978129682263,7472, , ,loblolly pine,Pinus taeda,,E,18,65,10,BR, , ,Completed,No,1,, ,
-79.046484948799176,35.912919012936996,7533, , ,willow oak,Quercus phellos,,D,2.29999995,12,4,NC, , ,Completed,No,1,, ,
-79.055185216553085,35.903814855443628,7534, , ,green giant,Arbor vitae,,E,3,9,3,HA, , ,Completed,No,1,, ,
